품종,등급,최고가,최저가,평균단가,날짜
시나노,P박스,36900.0,32500.0,36095.0,2017년 09월 08일
시나노,P박스,31200.0,29000.0,30296.0,2017년 09월 08일
시나노,P박스,25600.0,25600.0,25600.0,2017년 09월 08일
시나노,P박스,24500.0,18900.0,20913.0,2017년 09월 08일
시나노,P박스,35000.0,21300.0,31479.0,2017년 09월 08일
홍로,P박스,49800.0,25500.0,43284.0,2017년 09월 09일
홍로,P박스,87900.0,30000.0,65519.0,2017년 09월 09일
홍로,P박스,94900.0,34100.0,69306.0,2017년 09월 09일
홍로,P박스,65000.0,28900.0,51215.0,2017년 09월 09일
홍로,P박스,59000.0,28900.0,47820.0,2017년 09월 09일
홍로,P박스,70000.0,29800.0,57628.0,2017년 09월 09일
홍로,P박스,47600.0,17000.0,35298.0,2017년 09월 09일
홍로,P박스,33600.0,10000.0,24611.0,2017년 09월 09일
시나노,P박스,,,,2017년 09월 09일
자홍,P박스,,,,2017년 09월 09일
홍로,P박스,40200.0,23300.0,35785.0,2017년 09월 09일
홍로,P박스,55600.0,29000.0,47338.0,2017년 09월 11일
홍로,P박스,102000.0,32800.0,68545.0,2017년 09월 11일
홍로,P박스,75500.0,32100.0,57432.0,2017년 09월 11일
홍로,P박스,64000.0,30200.0,50092.0,2017년 09월 11일
요까,P박스,28900.0,21300.0,25788.0,2017년 09월 11일
홍로,P박스,52300.0,25600.0,45232.0,2017년 09월 11일
홍로,P박스,91200.0,43300.0,68404.0,2017년 09월 11일
홍로,P박스,36000.0,14500.0,24470.0,2017년 09월 11일
요까,P박스,70000.0,32500.0,55155.0,2017년 09월 11일
홍로,P박스,48900.0,21300.0,35572.0,2017년 09월 11일
요까,P박스,80800.0,40000.0,60400.0,2017년 09월 11일
요까,P박스,31200.0,14600.0,25897.0,2017년 09월 11일
요까,P박스,20200.0,13000.0,16927.0,2017년 09월 11일
요까,P박스,19800.0,19800.0,19800.0,2017년 09월 11일
자홍,P박스,,,,2017년 09월 11일
요까,P박스,30500.0,25000.0,29018.0,2017년 09월 11일
요까,P박스,40000.0,27600.0,32162.0,2017년 09월 11일
요까,P박스,50200.0,29800.0,39092.0,2017년 09월 11일
홍로,P박스,48500.0,15900.0,35410.0,2017년 09월 11일
홍로,P박스,77000.0,29100.0,57153.0,2017년 09월 12일
홍로,P박스,52000.0,30600.0,44583.0,2017년 09월 12일
홍로,P박스,47600.0,13000.0,34763.0,2017년 09월 12일
홍로,P박스,39800.0,30000.0,35547.0,2017년 09월 12일
홍로,P박스,88900.0,43300.0,60423.0,2017년 09월 12일
홍로,P박스,95900.0,36100.0,67660.0,2017년 09월 12일
홍로,P박스,56900.0,27000.0,46168.0,2017년 09월 12일
홍로,P박스,62000.0,28000.0,49318.0,2017년 09월 12일
홍로,P박스,35900.0,8500.0,24373.0,2017년 09월 12일
요까,P박스,32500.0,32500.0,32500.0,2017년 09월 12일
요까,P박스,48900.0,48900.0,48900.0,2017년 09월 12일
요까,P박스,29800.0,29800.0,29800.0,2017년 09월 12일
요까,P박스,19800.0,19800.0,19800.0,2017년 09월 12일
요까,P박스,68100.0,68100.0,68100.0,2017년 09월 12일
요까,P박스,38900.0,38900.0,38900.0,2017년 09월 12일
자홍,P박스,,,,2017년 09월 12일
요까,P박스,43900.0,43900.0,43900.0,2017년 09월 12일
요까,P박스,32100.0,21300.0,30320.0,2017년 09월 12일
요까,P박스,23100.0,14500.0,18050.0,2017년 09월 12일
홍로,P박스,62600.0,31200.0,47809.0,2017년 09월 13일
홍로,P박스,42500.0,8900.0,24553.0,2017년 09월 13일
홍로,P박스,50500.0,18800.0,37311.0,2017년 09월 13일
홍로,P박스,48000.0,30000.0,37906.0,2017년 09월 13일
홍로,P박스,56900.0,29500.0,43619.0,2017년 09월 13일
홍로,P박스,65900.0,33600.0,54365.0,2017년 09월 13일
홍로,P박스,86900.0,38900.0,61283.0,2017년 09월 13일
홍로,P박스,93300.0,39200.0,70017.0,2017년 09월 13일
요까,P박스,68100.0,68100.0,68100.0,2017년 09월 13일
자홍,P박스,,,,2017년 09월 13일
요까,P박스,55600.0,32200.0,41053.0,2017년 09월 13일
요까,P박스,38500.0,28000.0,34167.0,2017년 09월 13일
요까,P박스,35800.0,25000.0,31510.0,2017년 09월 13일
요까,P박스,30000.0,18900.0,26300.0,2017년 09월 13일
요까,P박스,32900.0,16600.0,28832.0,2017년 09월 13일
요까,P박스,24400.0,11500.0,17365.0,2017년 09월 13일
요까,P박스,76900.0,31700.0,57600.0,2017년 09월 13일
요까,P박스,46900.0,29800.0,37613.0,2017년 09월 13일
홍로,P박스,82200.0,40000.0,68539.0,2017년 09월 13일
요까,P박스,60500.0,29800.0,45638.0,2017년 09월 14일
요까,P박스,49800.0,24500.0,37732.0,2017년 09월 14일
요까,P박스,32600.0,13600.0,27095.0,2017년 09월 14일
요까,P박스,33900.0,19900.0,30517.0,2017년 09월 14일
요까,P박스,29800.0,25000.0,27973.0,2017년 09월 14일
홍로,P박스,80600.0,32700.0,59827.0,2017년 09월 14일
시나노,P박스,42500.0,32500.0,34559.0,2017년 09월 14일
요까,P박스,38900.0,21500.0,33976.0,2017년 09월 14일
스위트,P박스,26900.0,25600.0,26621.0,2017년 09월 14일
홍로,P박스,69800.0,30000.0,53486.0,2017년 09월 14일
홍로,P박스,83300.0,42300.0,65553.0,2017년 09월 14일
요까,P박스,28900.0,8100.0,14637.0,2017년 09월 14일
요까,P박스,80700.0,29800.0,65679.0,2017년 09월 14일
스위트,P박스,33600.0,19800.0,27494.0,2017년 09월 14일
요까,P박스,68100.0,68100.0,68100.0,2017년 09월 14일
스위트,P박스,22100.0,9800.0,16129.0,2017년 09월 14일
홍로,P박스,42000.0,29000.0,37100.0,2017년 09월 14일
홍로,P박스,49600.0,20000.0,38227.0,2017년 09월 14일
홍로,P박스,36500.0,10000.0,25795.0,2017년 09월 14일
홍로,P박스,90300.0,36300.0,68836.0,2017년 09월 14일
홍옥,P박스,61700.0,57600.0,59715.0,2017년 09월 14일
홍옥,P박스,59800.0,54300.0,56990.0,2017년 09월 14일
홍옥,P박스,45900.0,39600.0,43504.0,2017년 09월 14일
홍옥,P박스,43000.0,29500.0,37133.0,2017년 09월 14일
스위트,P박스,39000.0,29800.0,30754.0,2017년 09월 14일
홍옥,P박스,56600.0,56600.0,56600.0,2017년 09월 14일
홍옥,P박스,42900.0,33900.0,38835.0,2017년 09월 14일
홍옥,P박스,61200.0,60000.0,60800.0,2017년 09월 14일
홍로,P박스,55600.0,29000.0,42408.0,2017년 09월 14일
홍옥,P박스,55000.0,52300.0,52952.0,2017년 09월 14일
홍로,P박스,65000.0,29800.0,46538.0,2017년 09월 14일
홍옥,P박스,38900.0,25900.0,29046.0,2017년 09월 14일
홍옥,P박스,39000.0,32500.0,36947.0,2017년 09월 15일
홍옥,P박스,55000.0,48900.0,52063.0,2017년 09월 15일
홍옥,P박스,65000.0,51200.0,57840.0,2017년 09월 15일
홍옥,P박스,65000.0,54300.0,62130.0,2017년 09월 15일
홍옥,P박스,48900.0,24500.0,45357.0,2017년 09월 15일
홍로,P박스,39600.0,10000.0,22148.0,2017년 09월 15일
홍로,P박스,49900.0,11200.0,34787.0,2017년 09월 15일
홍로,P박스,62300.0,24500.0,45595.0,2017년 09월 15일
홍로,P박스,52300.0,24300.0,43637.0,2017년 09월 15일
홍로,P박스,86000.0,29200.0,61861.0,2017년 09월 15일
홍로,P박스,87000.0,37600.0,64435.0,2017년 09월 15일
홍옥,P박스,29900.0,11500.0,27133.0,2017년 09월 15일
홍로,P박스,74200.0,26900.0,54541.0,2017년 09월 15일
홍로,P박스,46900.0,22500.0,36741.0,2017년 09월 15일
홍옥,P박스,63000.0,63000.0,63000.0,2017년 09월 15일
홍옥,P박스,53300.0,42300.0,47800.0,2017년 09월 15일
시나노,P박스,42000.0,21300.0,34160.0,2017년 09월 15일
요까,P박스,113300.0,58000.0,76981.0,2017년 09월 15일
요까,P박스,25500.0,8800.0,18704.0,2017년 09월 15일
요까,P박스,37000.0,13300.0,28198.0,2017년 09월 15일
요까,P박스,30500.0,21200.0,25576.0,2017년 09월 15일
요까,P박스,35900.0,22900.0,29916.0,2017년 09월 15일
홍로,P박스,102000.0,34900.0,68649.0,2017년 09월 15일
홍옥,P박스,46900.0,37700.0,44753.0,2017년 09월 15일
요까,P박스,85500.0,27600.0,56516.0,2017년 09월 15일
요까,P박스,56900.0,25000.0,41103.0,2017년 09월 15일
스위트,P박스,23600.0,11500.0,15561.0,2017년 09월 15일
스위트,P박스,26500.0,21300.0,23912.0,2017년 09월 15일
스위트,P박스,29800.0,18900.0,27825.0,2017년 09월 15일
요까,P박스,103000.0,28000.0,77111.0,2017년 09월 15일
요까,P박스,43300.0,20000.0,33501.0,2017년 09월 15일
스위트,P박스,33100.0,14500.0,25354.0,2017년 09월 15일
홍옥,P박스,58000.0,50000.0,51778.0,2017년 09월 16일
홍옥,P박스,55900.0,33000.0,48267.0,2017년 09월 16일
홍옥,P박스,64000.0,58000.0,59500.0,2017년 09월 16일
홍옥,P박스,64000.0,57000.0,58400.0,2017년 09월 16일
홍로,P박스,82900.0,31200.0,62782.0,2017년 09월 16일
홍옥,P박스,63000.0,63000.0,63000.0,2017년 09월 16일
홍로,P박스,33600.0,9500.0,17507.0,2017년 09월 16일
홍로,P박스,52900.0,13000.0,32097.0,2017년 09월 16일
홍로,P박스,41600.0,21300.0,33869.0,2017년 09월 16일
홍로,P박스,50000.0,18900.0,40112.0,2017년 09월 16일
홍로,P박스,53900.0,21500.0,43627.0,2017년 09월 16일
홍로,P박스,64400.0,23500.0,53059.0,2017년 09월 16일
홍로,P박스,77900.0,25100.0,60644.0,2017년 09월 16일
홍로,P박스,92900.0,32600.0,71894.0,2017년 09월 16일
홍옥,P박스,41000.0,34000.0,38750.0,2017년 09월 16일
홍옥,P박스,36000.0,33200.0,33620.0,2017년 09월 16일
스위트,P박스,25600.0,18900.0,20943.0,2017년 09월 16일
요까,P박스,100000.0,73300.0,96300.0,2017년 09월 16일
요까,P박스,24000.0,10000.0,16177.0,2017년 09월 16일
요까,P박스,90000.0,32600.0,59240.0,2017년 09월 16일
홍옥,P박스,54100.0,28100.0,41455.0,2017년 09월 16일
요까,P박스,29000.0,21300.0,26410.0,2017년 09월 16일
요까,P박스,40100.0,21300.0,37470.0,2017년 09월 16일
요까,P박스,56600.0,25600.0,43120.0,2017년 09월 16일
요까,P박스,38900.0,12200.0,27749.0,2017년 09월 16일
홍옥,P박스,53900.0,28100.0,34354.0,2017년 09월 16일
스위트,P박스,18900.0,11500.0,15680.0,2017년 09월 16일
스위트,P박스,29700.0,12300.0,23994.0,2017년 09월 16일
요까,P박스,110000.0,35600.0,87871.0,2017년 09월 16일
스위트,P박스,29600.0,19800.0,24621.0,2017년 09월 16일
시나노,P박스,38500.0,24300.0,28275.0,2017년 09월 16일
요까,P박스,34900.0,29600.0,32929.0,2017년 09월 16일
홍옥,P박스,72300.0,72300.0,72300.0,2017년 09월 18일
양광,P박스,64000.0,40000.0,58056.0,2017년 09월 18일
양광,P박스,87900.0,30200.0,83349.0,2017년 09월 18일
양광,P박스,106600.0,106600.0,106600.0,2017년 09월 18일
홍옥,P박스,36900.0,12500.0,32617.0,2017년 09월 18일
양광,P박스,40000.0,18900.0,25933.0,2017년 09월 18일
홍옥,P박스,67000.0,53900.0,63144.0,2017년 09월 18일
홍옥,P박스,68000.0,58700.0,65843.0,2017년 09월 18일
홍옥,P박스,43900.0,30500.0,41149.0,2017년 09월 18일
홍로,P박스,112800.0,51200.0,73608.0,2017년 09월 18일
홍로,P박스,45000.0,14800.0,34792.0,2017년 09월 18일
홍로,P박스,50000.0,16900.0,39796.0,2017년 09월 18일
홍로,P박스,56000.0,18000.0,45438.0,2017년 09월 18일
홍로,P박스,67100.0,21000.0,55792.0,2017년 09월 18일
홍로,P박스,113300.0,39000.0,83350.0,2017년 09월 18일
홍로,P박스,33900.0,5600.0,14987.0,2017년 09월 18일
양광,P박스,58900.0,25600.0,43441.0,2017년 09월 18일
홍로,P박스,89000.0,25000.0,65053.0,2017년 09월 18일
홍로,P박스,46900.0,7200.0,32149.0,2017년 09월 18일
스위트,P박스,36000.0,15600.0,23944.0,2017년 09월 18일
홍옥,P박스,66000.0,60000.0,64800.0,2017년 09월 18일
요까,P박스,39000.0,9800.0,23007.0,2017년 09월 18일
홍옥,P박스,59000.0,51000.0,55418.0,2017년 09월 18일
요까,P박스,20000.0,5600.0,10523.0,2017년 09월 18일
요까,P박스,30000.0,11200.0,23230.0,2017년 09월 18일
요까,P박스,36900.0,12500.0,29088.0,2017년 09월 18일
요까,P박스,42500.0,17500.0,36281.0,2017년 09월 18일
요까,P박스,56900.0,21300.0,46693.0,2017년 09월 18일
요까,P박스,77800.0,25600.0,58631.0,2017년 09월 18일
요까,P박스,113800.0,28900.0,79036.0,2017년 09월 18일
스위트,P박스,14500.0,9000.0,12326.0,2017년 09월 18일
요까,P박스,113700.0,32500.0,92541.0,2017년 09월 18일
양광,P박스,28900.0,28900.0,28900.0,2017년 09월 18일
스위트,P박스,42600.0,24300.0,33525.0,2017년 09월 18일
시나노,P박스,54000.0,28500.0,39595.0,2017년 09월 18일
양광,P박스,55900.0,25600.0,47468.0,2017년 09월 18일
양광,P박스,56000.0,20000.0,41827.0,2017년 09월 18일
양광,P박스,55600.0,38900.0,48236.0,2017년 09월 18일
스위트,P박스,33900.0,12000.0,23530.0,2017년 09월 18일
양광,P박스,18900.0,6700.0,10439.0,2017년 09월 18일
양광,P박스,54500.0,32500.0,46173.0,2017년 09월 18일
양광,P박스,54600.0,21000.0,44281.0,2017년 09월 19일
홍옥,P박스,67900.0,33000.0,55122.0,2017년 09월 19일
양광,P박스,90000.0,28000.0,77814.0,2017년 09월 19일
홍옥,P박스,63200.0,27000.0,47915.0,2017년 09월 19일
홍옥,P박스,45600.0,10000.0,27423.0,2017년 09월 19일
홍옥,P박스,40000.0,20000.0,29580.0,2017년 09월 19일
양광,P박스,25900.0,23300.0,24600.0,2017년 09월 19일
양광,P박스,68800.0,25500.0,56196.0,2017년 09월 19일
양광,P박스,113000.0,38000.0,99822.0,2017년 09월 19일
홍로,P박스,59000.0,25000.0,45630.0,2017년 09월 19일
홍로,P박스,46300.0,6600.0,30535.0,2017년 09월 19일
홍로,P박스,53000.0,23500.0,41830.0,2017년 09월 19일
홍로,P박스,70000.0,33000.0,55319.0,2017년 09월 19일
홍로,P박스,92500.0,27000.0,68193.0,2017년 09월 19일
양광,P박스,39800.0,14500.0,32609.0,2017년 09월 19일
홍옥,P박스,69000.0,50000.0,59922.0,2017년 09월 19일
홍로,P박스,110600.0,44000.0,85924.0,2017년 09월 19일
홍옥,P박스,68200.0,48900.0,57820.0,2017년 09월 19일
홍로,P박스,45600.0,15000.0,34870.0,2017년 09월 19일
홍로,P박스,26600.0,6500.0,13423.0,2017년 09월 19일
요까,P박스,55900.0,15600.0,45338.0,2017년 09월 19일
양광,P박스,49500.0,14500.0,34442.0,2017년 09월 19일
홍로,P박스,119000.0,39000.0,86324.0,2017년 09월 19일
요까,P박스,77500.0,18000.0,58647.0,2017년 09월 19일
요까,P박스,47900.0,14200.0,35112.0,2017년 09월 19일
요까,P박스,16000.0,7000.0,10380.0,2017년 09월 19일
요까,P박스,33600.0,12500.0,20039.0,2017년 09월 19일
요까,P박스,39000.0,13300.0,28560.0,2017년 09월 19일
요까,P박스,126000.0,23000.0,91154.0,2017년 09월 19일
요까,P박스,130000.0,58500.0,99780.0,2017년 09월 19일
요까,P박스,38500.0,6600.0,21134.0,2017년 09월 19일
스위트,P박스,36900.0,9800.0,20368.0,2017년 09월 19일
스위트,P박스,14500.0,8500.0,10940.0,2017년 09월 19일
양광,P박스,66000.0,46000.0,61756.0,2017년 09월 19일
양광,P박스,64500.0,36500.0,51178.0,2017년 09월 19일
양광,P박스,59800.0,25500.0,40226.0,2017년 09월 19일
양광,P박스,21500.0,10200.0,13709.0,2017년 09월 19일
스위트,P박스,39000.0,15800.0,22322.0,2017년 09월 19일
스위트,P박스,19800.0,10000.0,17052.0,2017년 09월 19일
시나노,P박스,49500.0,18000.0,27927.0,2017년 09월 19일
홍옥,P박스,72300.0,36000.0,59409.0,2017년 09월 20일
홍옥,P박스,64000.0,24500.0,38000.0,2017년 09월 20일
홍옥,P박스,39000.0,20000.0,31014.0,2017년 09월 20일
홍옥,P박스,31500.0,11500.0,23520.0,2017년 09월 20일
양광,P박스,50000.0,33000.0,46656.0,2017년 09월 20일
양광,P박스,93600.0,55600.0,75496.0,2017년 09월 20일
홍옥,P박스,68900.0,29000.0,46859.0,2017년 09월 20일
양광,P박스,69800.0,50300.0,62972.0,2017년 09월 20일
홍옥,P박스,64900.0,45600.0,61775.0,2017년 09월 20일
홍로,P박스,46900.0,9800.0,37711.0,2017년 09월 20일
양광,P박스,36900.0,30000.0,33164.0,2017년 09월 20일
홍로,P박스,115900.0,19800.0,69786.0,2017년 09월 20일
홍로,P박스,72000.0,14500.0,52385.0,2017년 09월 20일
홍로,P박스,131000.0,34200.0,110487.0,2017년 09월 20일
홍로,P박스,55000.0,11200.0,43114.0,2017년 09월 20일
홍로,P박스,50200.0,8000.0,31854.0,2017년 09월 20일
홍로,P박스,59600.0,12800.0,45592.0,2017년 09월 20일
홍로,P박스,38900.0,5900.0,14327.0,2017년 09월 20일
홍로,P박스,139500.0,21000.0,101357.0,2017년 09월 20일
양광,P박스,124800.0,78900.0,103162.0,2017년 09월 20일
스위트,P박스,11000.0,8100.0,8874.0,2017년 09월 20일
요까,P박스,39100.0,11200.0,32652.0,2017년 09월 20일
요까,P박스,143300.0,28900.0,107013.0,2017년 09월 20일
요까,P박스,44000.0,9000.0,21524.0,2017년 09월 20일
요까,P박스,15600.0,6500.0,9997.0,2017년 09월 20일
양광,P박스,55900.0,14600.0,41223.0,2017년 09월 20일
요까,P박스,30200.0,11500.0,25326.0,2017년 09월 20일
요까,P박스,44900.0,11500.0,36391.0,2017년 09월 20일
요까,P박스,82500.0,17800.0,62188.0,2017년 09월 20일
스위트,P박스,25600.0,9000.0,18445.0,2017년 09월 20일
요까,P박스,58000.0,14200.0,40569.0,2017년 09월 20일
양광,P박스,25000.0,25000.0,25000.0,2017년 09월 20일
스위트,P박스,29000.0,18500.0,23196.0,2017년 09월 20일
시나노,P박스,34000.0,25000.0,29523.0,2017년 09월 20일
양광,P박스,50000.0,29600.0,42780.0,2017년 09월 20일
양광,P박스,72900.0,29600.0,56139.0,2017년 09월 20일
요까,P박스,150000.0,33000.0,124954.0,2017년 09월 20일
양광,P박스,77000.0,44500.0,62467.0,2017년 09월 20일
양광,P박스,29900.0,9900.0,15417.0,2017년 09월 20일
스위트,P박스,25000.0,14500.0,17260.0,2017년 09월 20일
홍로,P박스,149600.0,29000.0,96769.0,2017년 09월 21일
홍옥,P박스,49000.0,30000.0,35800.0,2017년 09월 21일
양광,P박스,119000.0,45000.0,86873.0,2017년 09월 21일
홍옥,P박스,27000.0,12600.0,21385.0,2017년 09월 21일
양광,P박스,79000.0,42200.0,62630.0,2017년 09월 21일
양광,P박스,118000.0,118000.0,118000.0,2017년 09월 21일
홍옥,P박스,60000.0,25500.0,50491.0,2017년 09월 21일
양광,P박스,152000.0,63300.0,113371.0,2017년 09월 21일
홍로,P박스,121800.0,23300.0,64845.0,2017년 09월 21일
홍로,P박스,41200.0,12500.0,27820.0,2017년 09월 21일
홍로,P박스,28900.0,3300.0,10801.0,2017년 09월 21일
홍로,P박스,60000.0,8000.0,27140.0,2017년 09월 21일
홍로,P박스,48900.0,13200.0,33615.0,2017년 09월 21일
홍로,P박스,58300.0,17800.0,41220.0,2017년 09월 21일
홍로,P박스,67700.0,17800.0,47180.0,2017년 09월 21일
양광,P박스,70000.0,33000.0,47594.0,2017년 09월 21일
홍옥,P박스,64900.0,25900.0,55341.0,2017년 09월 21일
양광,P박스,40000.0,32000.0,35629.0,2017년 09월 21일
홍옥,P박스,35000.0,22500.0,25814.0,2017년 09월 21일
시나노,P박스,39000.0,14600.0,26729.0,2017년 09월 21일
홍옥,P박스,60000.0,59000.0,59500.0,2017년 09월 21일
스위트,P박스,19000.0,7100.0,10614.0,2017년 09월 21일
요까,P박스,140300.0,23500.0,97770.0,2017년 09월 21일
요까,P박스,17800.0,7300.0,9868.0,2017년 09월 21일
요까,P박스,44000.0,8500.0,22186.0,2017년 09월 21일
요까,P박스,28000.0,12300.0,21975.0,2017년 09월 21일
요까,P박스,33000.0,9000.0,27450.0,2017년 09월 21일
요까,P박스,39500.0,12300.0,31636.0,2017년 09월 21일
요까,P박스,55000.0,12500.0,36446.0,2017년 09월 21일
요까,P박스,85500.0,14500.0,56704.0,2017년 09월 21일
홍로,P박스,152000.0,24500.0,103425.0,2017년 09월 21일
양광,P박스,57000.0,12200.0,38568.0,2017년 09월 21일
양광,P박스,40000.0,6200.0,14893.0,2017년 09월 21일
